# of vertices,# of edges,ms for layout,norm(meanPos(vs)),norm(meanVel(vs)),maxPos(vertexSample),minPos(vertexSample),f0,epsR,K,d
100,100,7,85.14616660529393,1.9455446156939047,4941.459275001299,94.80786641624925,1,0.001,1,0.85
100,100,8,63.348807167425775,2.9450006858152333,4951.352522353525,80.03643722235711,1,0.001,1,0.85
100,100,11,145.15767453484756,3.2339338158544404,2247.752590199359,80.42001689566689,1,0.001,1,0.85
100,100,7,58.56911521386161,4.79955164388287,2244.9572776600626,87.97576968338734,1,0.001,1,0.85
100,100,7,112.14023743020476,7.394577847243349,4981.032267813006,95.0473434979864,1,0.001,1,0.85
100,100,8,89.32834797851977,6.217331188476265,4990.925517426298,84.54761619891507,1,0.001,1,0.85
100,100,7,101.41398698723869,6.001677923946057,2258.349137916901,86.1125550444565,1,0.001,1,0.85
100,100,9,40.67281518352164,4.879054262086404,2262.813097348344,86.72580062529065,1,0.001,1,0.85
100,100,7,73.18131062976954,5.543186876694748,2274.755517614426,84.80240408866786,1,0.001,1,0.85
100,100,8,107.48231295050805,8.067631984208871,1732.1829457842723,88.55652719300487,1,0.001,1,0.85
100,100,8,64.57417606834903,6.534800616450201,5040.3917738434775,93.45919708486271,1,0.001,1,0.85
100,100,7,84.78188491437142,1.3448233570797776,5050.285026781763,94.93816883322785,1,0.001,1,0.85
100,100,11,59.33350367212492,1.982536835876415,2292.757531305386,94.87959832452782,1,0.001,1,0.85
100,100,10,78.30229191848235,3.5400127010814373,5070.071534295992,94.73920720975886,1,0.001,1,0.85
100,100,7,131.14247765165615,2.569714489179481,2301.7585564849132,94.93033785548516,1,0.001,1,0.85
100,100,9,90.60526554040783,4.260399896712449,2306.259073616753,90.96424205679975,1,0.001,1,0.85
100,100,8,109.98280155277456,5.706367943715064,2310.759593760696,94.22105372715811,1,0.001,1,0.85
100,100,9,93.83003586909936,8.179410660242231,5109.644555814797,98.31962106541616,1,0.001,1,0.85
100,100,8,140.343254528097,9.366940061334075,2311.916845643845,90.97561547880817,1,0.001,1,0.85
100,100,9,65.40806616085408,4.4524506897259615,5129.431069785407,99.57376953757817,1,0.001,1,0.85
100,100,10,63.13124712723424,6.92598290766893,2320.8448375079006,99.13605984960064,1,0.001,1,0.85
100,100,10,66.77507051387411,6.655291456201057,5149.217585875142,94.97652237054739,1,0.001,1,0.85
100,100,8,54.597818558664315,6.614992461490179,2337.7627772255646,98.1802222955821,1,0.001,1,0.85
100,100,11,117.0929786361639,5.507173238466801,5169.004104068005,99.8821479462233,1,0.001,1,0.85
100,100,9,30.952055870081747,4.791847811662201,5178.8973639481155,97.57686451415184,1,0.001,1,0.85
100,100,9,86.5331043790253,1.249900940121613,2351.264408689264,101.03877318236928,1,0.001,1,0.85
100,100,9,42.76000583634834,7.741534066980341,5198.683885265773,99.28349611758374,1,0.001,1,0.85
100,100,7,35.75565344940398,4.756643766690185,2360.2655108420736,102.99371750575416,1,0.001,1,0.85
100,100,9,89.03193425812734,5.767686355356933,5218.470408646783,102.48777967784503,1,0.001,1,0.85
100,100,9,35.48209554637683,1.985791552830665,5228.363671106137,103.17195243191887,1,0.001,1,0.85
100,100,9,127.47699694707393,4.710770279057218,2373.767185615135,104.31467316395748,1,0.001,1,0.85
100,100,8,126.11327530279968,7.5708794342818795,5248.150197552843,100.49378550434372,1,0.001,1,0.85
100,100,8,38.53278823183501,2.6994414136187737,5258.043461536352,97.29076884854925,1,0.001,1,0.85
100,100,16,82.39676722673204,3.5733376822409766,2387.2688859808413,95.75619830364664,1,0.001,1,0.85
100,100,7,83.27063317423566,3.547448424443327,2383.341093690649,95.28029974849657,1,0.001,1,0.85
100,100,7,51.79124282773806,5.0069363981451325,5287.723256504821,101.46597052641965,1,0.001,1,0.85
100,100,8,126.20831192985824,1.4737277294882447,2392.2691740135774,99.61154722727798,1,0.001,1,0.85
100,100,7,80.99001731172214,3.2079516029336625,5307.509788979963,102.01829764439873,1,0.001,1,0.85
100,100,7,32.299279338030225,3.7186548839670794,2409.7717760213013,100.56083371619931,1,0.001,1,0.85
100,100,8,48.14966452914379,1.9281566578632916,5327.2963234345725,99.97163272351709,1,0.001,1,0.85
100,100,7,110.56374513712007,2.6988945286645425,5337.189591399578,99.0517048619752,1,0.001,1,0.85
100,100,8,63.45272207255572,3.5883045733405674,5347.082859853961,93.34577459290405,1,0.001,1,0.85
100,100,7,153.3174442973519,4.8101334075342415,2427.774137791288,88.83841281486085,1,0.001,1,0.85
100,100,7,81.22217251363915,4.215191976397675,2432.2747350561503,89.95760360478599,1,0.001,1,0.85
100,100,9,86.0595249190981,3.310474976789748,5376.762668135285,99.42491645828238,1,0.001,1,0.85
100,100,8,92.92078456369698,4.936554251643911,2441.2759377026923,98.19171531571064,1,0.001,1,0.85
100,100,9,105.06549575065787,7.1685321150731305,1801.659305938483,100.52983320939556,1,0.001,1,0.85
100,100,8,115.5697996798526,2.90919491518499,5406.442480756539,103.78808930770552,1,0.001,1,0.85
100,100,7,41.405675760086545,6.847759176061281,5416.3357525865495,96.00940122888365,1,0.001,1,0.85
100,100,8,137.47661714927895,2.845295930820443,5426.229024891781,96.58380057227751,1,0.001,1,0.85
100,100,7,138.7321171739282,7.17000601329242,5436.122297670494,104.40911177969203,1,0.001,1,0.85
100,100,8,42.12710611053941,9.390576370416372,5446.015570920959,109.36243351038773,1,0.001,1,0.85
100,100,7,66.06706368646564,3.1715963874058897,5455.908844641457,100.96142683787582,1,0.001,1,0.85
100,100,7,9.7481210178941,6.687809504146134,5465.802118830277,100.54435091306085,1,0.001,1,0.85
100,100,15,104.85530458445565,3.3205803095203583,2472.6223684694564,106.92063631470472,1,0.001,1,0.85
100,100,6,46.403320758089265,3.667583222239172,5485.588668606124,105.63830525048837,1,0.001,1,0.85
100,100,7,119.8168147657845,2.0127152236094954,5495.481944189814,110.12616199613124,1,0.001,1,0.85
100,100,7,69.94346820824916,4.073221028839654,5505.375220235137,106.15698003834332,1,0.001,1,0.85
100,100,7,134.98173003171098,3.4474291293482846,5515.268496740435,101.00228820701216,1,0.001,1,0.85
100,100,8,116.9216693206165,3.3076133347780363,2494.9428463616787,98.40506831482348,1,0.001,1,0.85
100,100,8,102.90026253691721,5.019860359927609,2499.406949343558,103.88874324225907,1,0.001,1,0.85
100,100,7,83.14449270693277,3.0531586751024373,2513.285939607709,103.73690575231521,1,0.001,1,0.85
100,100,10,75.00725898537937,4.126147431894075,5554.841607328456,104.42810768893503,1,0.001,1,0.85
100,100,8,70.96388425097928,5.23262319470666,2512.7992729377956,104.11566251740184,1,0.001,1,0.85
100,100,7,78.90731009058611,4.723053086119147,2526.7878884321976,100.2897175037378,1,0.001,1,0.85
100,100,8,122.25839327863476,4.6975234424056405,5584.52144501888,108.38007856411079,1,0.001,1,0.85
100,100,9,94.43954391618948,5.039819755908654,5594.414725145146,98.54945129650338,1,0.001,1,0.85
100,100,8,52.4193563316418,6.040980129599753,5604.308005716854,107.94847676885882,1,0.001,1,0.85
100,100,8,104.48393765849565,2.49204219612451,5614.201286732433,107.58253021151634,1,0.001,1,0.85
100,100,7,53.15902858373356,1.0602122036017958,2549.2911865672886,107.55572437405183,1,0.001,1,0.85
100,100,7,130.60078001862766,3.5548466098840183,5633.987850088886,107.59163481299854,1,0.001,1,0.85
100,100,7,200.490860405591,6.970564419734108,5643.881132426651,103.45885248602048,1,0.001,1,0.85
100,100,8,27.62476863656164,7.225709725395474,5653.77441520205,108.02980781701211,1,0.001,1,0.85
100,100,8,44.93659524487402,5.4439708310361485,2567.29386953007,105.30782195492051,1,0.001,1,0.85
100,100,8,87.58634845372781,5.967177416684178,2561.9046441408764,101.82149043684397,1,0.001,1,0.85
100,100,8,28.40656359489744,3.2156378607621443,5683.454266138772,98.70169520769154,1,0.001,1,0.85
100,100,7,106.0640691838079,0.6485180461940236,5693.34755064948,94.39912248162062,1,0.001,1,0.85
100,100,8,54.820520956089055,7.330340071848632,2585.2965914091155,103.11128788397977,1,0.001,1,0.85
100,100,7,87.21413084083557,6.136049590976945,2579.7612132143113,101.48886380773402,1,0.001,1,0.85
100,100,7,77.77669345187662,4.937127980822119,1917.9850799668607,106.41812102154772,1,0.001,1,0.85
100,100,7,78.94796839550784,3.028177062151854,1974.5546730661727,94.28688739806316,1,0.001,1,0.85
100,100,8,63.12434604796356,9.82143789377362,2603.299351666825,109.07790128201701,1,0.001,1,0.85
100,100,7,139.07997958566804,2.0540397221685707,2607.800047666125,102.3374127497838,1,0.001,1,0.85
100,100,7,80.4976399063664,4.827794227376459,2602.0819761812304,96.48244245249757,1,0.001,1,0.85
100,100,8,78.40888282191096,4.71814070320802,5772.493842094425,100.2543376696398,1,0.001,1,0.85
100,100,7,114.1936927662021,8.197086925696652,2621.302149777116,103.1194217077213,1,0.001,1,0.85
100,100,11,83.95233177529326,2.9865202963689184,2615.4744611175865,115.15489535058785,1,0.001,1,0.85
100,100,7,99.88241630124537,3.044741838391735,5802.173708329317,107.29245049307775,1,0.001,1,0.85
100,100,7,59.87234569608488,6.391914632121198,5812.066997904292,106.24453181353226,1,0.001,1,0.85
100,100,7,48.520694205124435,6.722714976009315,2628.866966166614,105.68225032245044,1,0.001,1,0.85
100,100,7,102.39288062108892,3.4249258736402632,2643.8056998563334,109.47660052888187,1,0.001,1,0.85
100,100,7,100.36209338962381,6.102980392907696,5841.74686909979,112.66206935997795,1,0.001,1,0.85
100,100,7,126.95787563634315,4.99423952400029,2015.5209420966862,114.8123730874861,1,0.001,1,0.85
100,100,8,101.20486161449696,1.7598159741753485,5861.533451941772,112.24404692260657,1,0.001,1,0.85
100,100,7,116.0297802816964,5.77881923989605,2651.187852053811,116.50078520274543,1,0.001,1,0.85
100,100,7,195.88297610031333,4.788553037560998,5881.320036406838,117.15175821190024,1,0.001,1,0.85
100,100,9,45.75195936198806,5.93844236478214,2670.8100355697757,112.03557659506363,1,0.001,1,0.85
100,100,8,95.28984962683967,3.4113886119086665,5901.106622483892,121.54216863354512,1,0.001,1,0.85
100,100,8,228.28812943354336,2.7754273458381875,5910.999916123512,111.34330723440596,1,0.001,1,0.85
100,100,8,50.192863553252664,3.549848572626846,1984.3695303726201,114.10899507243484,1,0.001,1,0.85
100,100,7,110.37502504634449,7.384297085046282,2677.9729868079316,117.79110383120238,1,0.001,1,0.85
100,100,7,91.79561728875535,4.084570393262626,5940.679799430887,116.49282352063096,1,0.001,1,0.85
100,100,8,123.80152330242363,4.513366022970454,2697.8144522094913,109.71234556247042,1,0.001,1,0.85
100,100,7,78.13083997399283,1.8672654981120775,5960.4663902798275,104.60580126609767,1,0.001,1,0.85
100,100,8,81.056239408534,4.2690298133096745,2695.8297860359803,105.87583151782444,1,0.001,1,0.85
100,100,7,45.42930538005974,2.0050041890824213,2711.316690373545,119.76680957056118,1,0.001,1,0.85
100,100,7,75.17118765154123,3.937798455144588,5990.146279493158,114.87199348461115,1,0.001,1,0.85
100,100,10,126.9663221337616,5.42673266803841,2066.729514102998,117.07151703210201,1,0.001,1,0.85
100,100,8,81.10343761787198,5.264886673374089,2724.8189481705617,122.00086089604447,1,0.001,1,0.85
100,100,8,84.4803320927736,5.5861924816749475,6019.826172203289,118.28985979146776,1,0.001,1,0.85
100,100,8,75.74629893857752,6.076211259829759,2013.8369464978464,116.64867378097114,1,0.001,1,0.85
100,100,7,62.4191104000947,5.636083875050132,6039.612769269013,114.77764483359583,1,0.001,1,0.85
100,100,8,47.561971272891,1.0889627586372408,2731.5434850107167,116.12900856490407,1,0.001,1,0.85
100,100,7,178.40052043749583,3.4191284752709703,2747.322754269257,117.60143219483541,1,0.001,1,0.85
100,100,7,60.86317294708688,1.3232363448674018,6069.292667730895,118.57909667274225,1,0.001,1,0.85
100,100,7,88.69001754713204,2.7735893471745117,6079.185967976788,116.49938643754894,1,0.001,1,0.85
100,100,7,110.8329427832295,4.520347827614955,6089.079268599924,120.71873762167618,1,0.001,1,0.85
100,100,9,119.69849876932292,2.831722447144483,2753.864613673031,121.04187335671605,1,0.001,1,0.85
100,100,8,193.23035319657077,4.481420257754475,2758.3288454783547,120.22591823663933,1,0.001,1,0.85
100,100,7,85.27431756612606,8.766503940358767,6118.759172720523,116.65944673277048,1,0.001,1,0.85
100,100,7,205.04340575835099,3.805171723715703,6128.652474840395,119.87801854838054,1,0.001,1,0.85
100,100,7,79.94241577430975,2.550971683143425,2783.328954163688,119.94884577445693,1,0.001,1,0.85
100,100,9,72.11743710059906,5.0514392698554955,2060.7132807379658,117.77814949172395,1,0.001,1,0.85
100,100,8,74.87430822340703,3.045295532841764,6158.332383422208,118.5937327238497,1,0.001,1,0.85
100,100,7,110.97249790541005,3.62544966457031,6168.225687019576,120.74159987133382,1,0.001,1,0.85
100,100,7,86.30432979263247,4.282761362754805,2070.671283560548,119.85281808959456,1,0.001,1,0.85
100,100,8,153.48689131481464,4.135625483192499,2073.990623927011,117.6170788151414,1,0.001,1,0.85
100,100,7,130.64211394527177,8.861987315801333,2798.507021357514,118.8460354791367,1,0.001,1,0.85
100,100,10,94.62955025764857,6.070170900124143,2814.8344878850876,117.73052568529788,1,0.001,1,0.85
100,100,7,32.22113805837174,6.203055065626601,2819.3352865661886,113.48862992916118,1,0.001,1,0.85
100,100,8,72.13541171413439,2.684804902886344,2071.8068811710755,117.0877280756911,1,0.001,1,0.85
100,100,7,148.20541667296163,7.037145833425133,2828.3368899755155,120.67969347011875,1,0.001,1,0.85
100,100,8,110.40343541559187,0.68108441866042,6247.372128891668,119.34299070856014,1,0.001,1,0.85
100,100,7,99.51783543976822,6.041038525689972,2825.2925600551534,122.20137639695986,1,0.001,1,0.85
100,100,8,99.86976226655851,2.6285156212254273,6267.15874295446,122.6979707712766,1,0.001,1,0.85
100,100,8,117.45537534411761,4.146132248982532,6277.0520505188415,125.24878407789895,1,0.001,1,0.85
100,100,7,195.62409044251862,2.5080592970680637,6286.94535843706,130.9588551249831,1,0.001,1,0.85
100,100,7,131.6969834370941,5.897711972706884,2843.149624231124,126.49054813008775,1,0.001,1,0.85
100,100,9,42.60061071986394,4.079048985660006,6306.731975330566,120.21283854807382,1,0.001,1,0.85
100,100,7,48.06326690255733,4.249333749674663,6316.625284303636,124.46482509394271,1,0.001,1,0.85
100,100,8,133.7696411805679,5.0258758125546255,2868.8442038420344,120.21917949808669,1,0.001,1,0.85
100,100,7,66.55017167682564,2.341853221193725,2861.006718660197,126.53937589882118,1,0.001,1,0.85
100,100,7,130.1256980646227,6.075285372697601,2877.8458507436235,118.22634813848885,1,0.001,1,0.85
100,100,7,117.00559676082474,8.010495848193656,6356.198523679108,114.74500944031348,1,0.001,1,0.85
100,100,8,44.37777205355843,1.738268425735797,2886.8475053923958,112.2516656834055,1,0.001,1,0.85
100,100,7,106.55374131173639,2.6159430466763345,6375.985145441557,113.54988255989464,1,0.001,1,0.85
100,100,8,79.3494452106236,5.2312278898712945,6385.87845683772,120.1311151242171,1,0.001,1,0.85
100,100,7,35.84387651823427,3.597732572948363,6395.771768575759,123.32816168464787,1,0.001,1,0.85
100,100,8,127.4373887749115,5.907252426418999,6405.66508065462,121.0548725283172,1,0.001,1,0.85
100,100,8,82.04183323918656,2.0356669256145534,2909.351675595468,121.85533452403149,1,0.001,1,0.85
100,100,8,123.70902762892729,1.8734852227949508,6425.451705830612,125.69352372071722,1,0.001,1,0.85
100,100,7,123.4940267998943,2.1003541064783025,6435.345018925634,118.52596304793053,1,0.001,1,0.85
100,100,7,77.2778948344785,1.7995830799527859,2220.359763731937,117.94353314438757,1,0.001,1,0.85
100,100,8,98.75413049449881,7.7952535281109725,2927.3550459091803,124.44473449631923,1,0.001,1,0.85
100,100,7,142.35349604944477,5.086314464237326,6465.024960226347,130.19276926111507,1,0.001,1,0.85
100,100,7,100.75870421010111,7.578098549496421,2923.5067820298564,118.59930211150011,1,0.001,1,0.85
100,100,8,69.47725266676103,3.6110013361597058,6484.811589429601,133.23248577028374,1,0.001,1,0.85
100,100,7,80.70854146519795,3.6837598060538213,6494.704904529019,136.04941926435794,1,0.001,1,0.85
100,100,10,71.8979693205394,9.06685627108503,6504.598219958951,135.78807249089775,1,0.001,1,0.85
100,100,14,165.18275197722213,10.269717171751111,2954.360157427932,118.8791671347054,1,0.001,1,0.85
100,100,7,111.12727356621033,3.320841748728258,6524.38485180636,125.30453296463111,1,0.001,1,0.85
100,100,7,82.8113075480365,2.9098987487500247,6534.278168221843,129.22259336409735,1,0.001,1,0.85
100,100,7,140.32641384296616,6.6387983269671444,6544.171484963852,127.91157405761712,1,0.001,1,0.85
100,100,7,113.22836817298959,1.9137230366045919,2257.9147835542517,127.40560844273548,1,0.001,1,0.85
100,100,7,28.111370154289432,7.474257101056978,2976.864467628674,126.18632431121284,1,0.001,1,0.85
100,100,8,187.79900871988042,3.408088430348288,6573.851437139129,133.31845262460905,1,0.001,1,0.85
100,100,7,91.88326679057931,10.646141065672339,2985.866204420512,138.60431629250627,1,0.001,1,0.85
100,100,7,152.33499019068074,3.8404347596977164,6593.638073537253,130.22706654171137,1,0.001,1,0.85
100,100,8,257.1746897016668,8.646440287580852,6603.531392217788,129.5858505295483,1,0.001,1,0.85
100,100,7,165.9831163461093,7.21126638394591,6613.424711218018,135.46245956805,1,0.001,1,0.85
100,100,12,63.705708604236925,2.6340262557503733,2212.766051621456,131.71865958026828,1,0.001,1,0.85
100,100,7,143.87943142809053,1.6426502913112824,3008.370577799299,136.63382349369215,1,0.001,1,0.85
100,100,7,124.00809139368842,3.6108851965582103,2288.6418797659117,133.63539389998027,1,0.001,1,0.85
100,100,9,118.39131370586364,9.129483272683855,3017.372339598439,132.94499043538224,1,0.001,1,0.85
100,100,7,102.91694020102668,3.3962527754230116,2295.4701546589736,128.87548985267978,1,0.001,1,0.85
100,100,8,76.05886091063616,6.583924542993422,6672.784631880038,130.5882056426452,1,0.001,1,0.85
100,100,8,106.12167315078683,6.256277567274587,3030.8749955012045,131.67647187786267,1,0.001,1,0.85
100,100,7,37.55791775179105,3.6171585351512325,6692.571274615517,123.59428740638032,1,0.001,1,0.85
100,100,7,147.17246948981148,3.1164624187478225,3039.8767748449754,129.4064205813322,1,0.001,1,0.85
100,100,8,178.3735461761521,2.4824531200383677,6712.357918596004,124.02376303597345,1,0.001,1,0.85
100,100,7,88.37075887672202,7.663204132628532,6722.251241050846,129.14480516005705,1,0.001,1,0.85
100,100,10,90.72575578660033,5.536612333235199,3053.379456870753,128.99044507861703,1,0.001,1,0.85
100,100,10,53.38536395648567,6.228090472663106,3044.043595797283,125.26150673083319,1,0.001,1,0.85
100,100,7,81.12119035964876,2.842795242637205,2263.197752549301,129.22002239600153,1,0.001,1,0.85
100,100,7,61.38147431489912,2.734888844135849,6761.824533946418,123.51642098180358,1,0.001,1,0.85
100,100,7,81.26172828448496,8.345757042213016,3057.4366511188255,126.49432511489925,1,0.001,1,0.85
100,100,8,102.64582617991394,2.5012162605998487,6781.611182227308,129.93863401668636,1,0.001,1,0.85
100,100,7,114.32771699693714,2.392198539226386,3080.384867257899,130.7179408675279,1,0.001,1,0.85
100,100,7,127.0408769121542,2.8200266901324014,6801.397831720742,127.02688293750994,1,0.001,1,0.85
100,100,8,100.70860249681891,5.5508125968681,3089.3866843021533,134.93366019834374,1,0.001,1,0.85
100,100,7,77.1847573268027,1.7563377978576105,3079.7584426220674,140.85252463568742,1,0.001,1,0.85
100,100,8,107.03482965226188,2.7016602649485906,6831.0778082190245,127.70680709679095,1,0.001,1,0.85
100,100,7,161.02652038083372,1.8343523214927882,6840.971134317146,134.21123984286498,1,0.001,1,0.85
100,100,8,116.08175295398763,2.959133964240662,6850.8644607131755,138.31881990204778,1,0.001,1,0.85
100,100,7,137.87503288072446,4.345682711507593,6860.757787406255,136.94547344791465,1,0.001,1,0.85
100,100,8,115.08271601655952,3.546350943634912,6870.651114395525,136.09179823706484,1,0.001,1,0.85
100,100,7,137.39339399720518,4.245167973755227,6880.544441680129,131.9177579579906,1,0.001,1,0.85
100,100,8,136.590932517576,4.277736489450085,3111.0090182689264,141.2201013622737,1,0.001,1,0.85
100,100,7,122.3207614797493,7.535761133470103,3129.8949436684943,131.91890988431237,1,0.001,1,0.85
100,100,9,26.60810371077353,3.913700575312868,6910.22442529745,141.34113269923608,1,0.001,1,0.85
100,100,7,52.81379622728656,3.968927608269774,6920.117753754919,133.87370049011682,1,0.001,1,0.85
100,100,7,72.4046759496209,7.325004507623714,6930.01108250351,138.68422748764678,1,0.001,1,0.85
100,100,9,156.72047998783222,4.650517643468811,3147.8986572965864,136.06704676346888,1,0.001,1,0.85
100,100,8,129.87730908095932,4.88007286109022,6949.797740870759,145.24312196219097,1,0.001,1,0.85
100,100,7,99.47807296967984,4.346857214079018,6959.691070487761,139.15360231385415,1,0.001,1,0.85
100,100,7,49.282797496417636,1.419089042736591,6969.584400392582,136.69886106356287,1,0.001,1,0.85
100,100,8,236.40647753239313,6.65521285560781,6979.477730584416,133.24086892342478,1,0.001,1,0.85
100,100,8,94.33133087964583,4.62811848969094,6989.371061062449,136.03717697250312,1,0.001,1,0.85
100,100,7,131.233587246759,6.4142932619944855,6999.264391825867,135.40508502093854,1,0.001,1,0.85
100,100,8,101.80017176949697,3.6897009192334425,7009.157722873862,135.8784282850937,1,0.001,1,0.85
100,100,7,185.22415151799945,5.3945918235239425,7019.05105420563,136.42136310438298,1,0.001,1,0.85
100,100,8,142.93161560786308,3.923445674571319,7028.944385820369,129.51338392194597,1,0.001,1,0.85
100,100,9,53.84989304086663,9.483573086636508,7038.837717717286,134.33588639817066,1,0.001,1,0.85
100,100,7,58.40442700883428,2.923458102314431,3197.409002508982,134.6151359510804,1,0.001,1,0.85
100,100,7,107.10528349307671,1.9413095726794602,2432.0379264767334,148.4433601424316,1,0.001,1,0.85
100,100,8,94.19026621445794,6.786130638117392,7068.5177150932395,142.8429468294731,1,0.001,1,0.85
100,100,7,88.1921209084972,2.276870124055473,7078.411048111009,139.80316039343066,1,0.001,1,0.85
100,100,8,100.20519538237338,2.357723217678177,7088.304381407033,142.6819349139487,1,0.001,1,0.85
100,100,8,113.97776238994317,2.87927072751891,7098.197714980537,139.27875634240962,1,0.001,1,0.85
100,100,7,204.92006798918237,2.9415535730840325,3224.414725798799,141.12154452181204,1,0.001,1,0.85
100,100,7,136.6421080609084,2.9926042885676907,3228.915685108902,142.73496245605642,1,0.001,1,0.85
100,100,7,68.00620311241798,2.390682559640099,3233.4166459584194,134.29461515560564,1,0.001,1,0.85
100,100,7,199.57257747880652,2.980423089416732,3222.6188380246163,136.10855796505896,1,0.001,1,0.85
100,100,9,150.73886311778443,3.996807698570815,3242.4185722586617,138.58055546885262,1,0.001,1,0.85
100,100,7,148.52755515174783,6.567476549816741,3231.5476642005133,143.40511237865255,1,0.001,1,0.85
100,100,8,132.02949707356942,2.706784574471505,2469.594785398962,138.98765557147166,1,0.001,1,0.85
100,100,10,121.96261870641624,6.119246571858586,7177.344393465565,138.6023900935196,1,0.001,1,0.85
100,100,8,163.9611574675381,8.105231199332625,7187.237729501958,127.24602648907546,1,0.001,1,0.85
100,100,9,48.53406662533628,2.2572047156758566,7197.131065808245,123.78554699639811,1,0.001,1,0.85
100,100,9,134.9333134479951,3.7043903230842443,3269.4243876665682,145.49178146574621,1,0.001,1,0.85
100,100,8,55.99646543183064,2.177143132723682,7216.917739227536,133.10096480553509,1,0.001,1,0.85
100,100,8,93.02910351822071,2.6878289266571223,3262.7986016990662,140.36348883336987,1,0.001,1,0.85
100,100,9,152.1506499245678,1.9400464309238372,7236.704413717522,140.73848556421,1,0.001,1,0.85
100,100,9,112.43428363392914,7.3128345542719195,3271.7274539621058,139.8173394679796,1,0.001,1,0.85
100,100,9,77.54852648798901,3.720199036576378,3291.9292751741123,140.9009822135713,1,0.001,1,0.85
100,100,7,202.30835232120415,6.1883071512261925,7266.384427447257,143.87422596071576,1,0.001,1,0.85
100,100,7,246.53375632190807,6.727020043558778,2507.1519379134606,147.71112335058376,1,0.001,1,0.85
100,100,9,120.12141274591444,4.565257369126478,7286.171104588505,143.01027618091396,1,0.001,1,0.85
100,100,7,231.03429340269213,5.497599199674765,3309.9332118668494,140.79269692168367,1,0.001,1,0.85
100,100,10,174.96500731742933,9.322783433863684,3314.4341997130846,148.51902832041628,1,0.001,1,0.85
100,100,9,142.08850698602623,4.475008712589042,7315.851122268223,147.39183314006027,1,0.001,1,0.85
100,100,7,38.09995409778548,2.905774896305319,3323.436179785381,150.87807063032756,1,0.001,1,0.85
100,100,8,33.551310856665324,4.554791041131197,7335.637802024965,150.32594390563904,1,0.001,1,0.85
100,100,9,58.05209742994308,1.833723694670936,7345.531142292296,150.23055662035384,1,0.001,1,0.85
100,100,12,229.74374291090658,2.5449353416380305,7355.424482818005,144.79565506841317,1,0.001,1,0.85
100,100,6,113.7887118813043,5.506185731271504,7365.317823601401,138.96862590030634,1,0.001,1,0.85
100,100,8,153.4685685298419,5.319295319415413,2472.3310174021244,139.47132567391486,1,0.001,1,0.85
100,100,11,100.09595926158093,3.4819728060837662,7385.104505938498,141.8572910911257,1,0.001,1,0.85
100,100,9,92.08569095937243,2.6979663040385278,7394.997847490826,140.59375142539875,1,0.001,1,0.85
100,100,9,181.62848568656784,3.28998137130564,7404.8911892981,145.2947552633163,1,0.001,1,0.85
